benchmark,file,mode,baseline_mode,qor,cuts_used,candidate_cuts,cpu_time,post_ml_time,qor_baseline,cuts_used_baseline,candidate_cuts_baseline,cpu_time_baseline,post_ml_time_baseline,qor_delta_vs_baseline,cuts_used_delta_vs_baseline,candidate_cuts_delta_vs_baseline,candidate_cuts_ratio_vs_baseline,cpu_time_delta_vs_baseline,cpu_time_ratio_vs_baseline,post_ml_time_delta_vs_baseline,post_ml_time_ratio_vs_baseline
mark1.blif,/home/ayush/abc/blif/mark1.blif,0,0,70.0,62,275,594.0,265.0,70.0,62,275,594.0,265.0,,,,,,,,
mark1.blif,/home/ayush/abc/blif/mark1.blif,1,0,70.0,62,223,699.0,294.0,70.0,62,275,594.0,265.0,0.0,0,-52,0.8109090909090909,105.0,1.1767676767676767,29.0,1.109433962264151
mark1.blif,/home/ayush/abc/blif/mark1.blif,2,0,70.0,62,196,593.0,240.0,70.0,62,275,594.0,265.0,0.0,0,-79,0.7127272727272728,-1.0,0.9983164983164983,-25.0,0.9056603773584906
mark1.blif,/home/ayush/abc/blif/mark1.blif,3,0,70.0,62,159,515.0,206.0,70.0,62,275,594.0,265.0,0.0,0,-116,0.5781818181818181,-79.0,0.867003367003367,-59.0,0.7773584905660378
mc.blif,/home/ayush/abc/blif/mc.blif,0,0,16.0,13,48,227.0,54.0,16.0,13,48,227.0,54.0,,,,,,,,
mc.blif,/home/ayush/abc/blif/mc.blif,1,0,16.0,13,40,240.0,65.0,16.0,13,48,227.0,54.0,0.0,0,-8,0.8333333333333334,13.0,1.0572687224669604,11.0,1.2037037037037037
mc.blif,/home/ayush/abc/blif/mc.blif,2,0,16.0,13,36,205.0,53.0,16.0,13,48,227.0,54.0,0.0,0,-12,0.75,-22.0,0.9030837004405287,-1.0,0.9814814814814815
mc.blif,/home/ayush/abc/blif/mc.blif,3,0,16.0,13,30,257.0,67.0,16.0,13,48,227.0,54.0,0.0,0,-18,0.625,30.0,1.13215859030837,13.0,1.2407407407407407
misex1.blif,/home/ayush/abc/blif/misex1.blif,0,0,66.0,61,348,632.0,247.0,66.0,61,348,632.0,247.0,,,,,,,,
misex1.blif,/home/ayush/abc/blif/misex1.blif,1,0,66.0,61,261,776.0,253.0,66.0,61,348,632.0,247.0,0.0,0,-87,0.75,144.0,1.2278481012658229,6.0,1.0242914979757085
misex1.blif,/home/ayush/abc/blif/misex1.blif,2,0,66.0,61,228,726.0,237.0,66.0,61,348,632.0,247.0,0.0,0,-120,0.6551724137931034,94.0,1.1487341772151898,-10.0,0.9595141700404858
misex1.blif,/home/ayush/abc/blif/misex1.blif,3,0,66.0,61,182,777.0,229.0,66.0,61,348,632.0,247.0,0.0,0,-166,0.5229885057471264,145.0,1.2294303797468353,-18.0,0.9271255060728745
misex2.blif,/home/ayush/abc/blif/misex2.blif,0,0,116.0,100,432,577.0,282.0,116.0,100,432,577.0,282.0,,,,,,,,
misex2.blif,/home/ayush/abc/blif/misex2.blif,1,0,116.0,100,372,627.0,279.0,116.0,100,432,577.0,282.0,0.0,0,-60,0.8611111111111112,50.0,1.0866551126516464,-3.0,0.9893617021276596
misex2.blif,/home/ayush/abc/blif/misex2.blif,2,0,116.0,100,342,685.0,295.0,116.0,100,432,577.0,282.0,0.0,0,-90,0.7916666666666666,108.0,1.1871750433275563,13.0,1.0460992907801419
misex2.blif,/home/ayush/abc/blif/misex2.blif,3,0,116.0,100,307,710.0,321.0,116.0,100,432,577.0,282.0,0.0,0,-125,0.7106481481481481,133.0,1.2305025996533796,39.0,1.1382978723404256
misex3.blif,/home/ayush/abc/blif/misex3.blif,0,0,3573.0,3544,27953,40036.0,21227.0,3573.0,3544,27953,40036.0,21227.0,,,,,,,,
misex3.blif,/home/ayush/abc/blif/misex3.blif,1,0,3573.0,3544,18183,38500.0,17801.0,3573.0,3544,27953,40036.0,21227.0,0.0,0,-9770,0.6504847422459128,-1536.0,0.9616345289239684,-3426.0,0.8386017807509304
misex3.blif,/home/ayush/abc/blif/misex3.blif,2,0,3573.0,3544,15611,38404.0,17554.0,3573.0,3544,27953,40036.0,21227.0,0.0,0,-12342,0.5584731513612134,-1632.0,0.9592366869817165,-3673.0,0.8269656569463419
misex3.blif,/home/ayush/abc/blif/misex3.blif,3,0,3573.0,3544,12695,40553.0,18338.0,3573.0,3544,27953,40036.0,21227.0,0.0,0,-15258,0.4541551890673631,517.0,1.012913377959836,-2889.0,0.8638997503179913
misex3.pre-vpr.blif,/home/ayush/abc/blif/misex3.pre-vpr.blif,0,0,2720.0,2673,26848,35934.0,17089.0,2720.0,2673,26848,35934.0,17089.0,,,,,,,,
misex3.pre-vpr.blif,/home/ayush/abc/blif/misex3.pre-vpr.blif,1,0,2720.0,2673,16102,33779.0,13884.0,2720.0,2673,26848,35934.0,17089.0,0.0,0,-10746,0.5997467222884386,-2155.0,0.940028941949129,-3205.0,0.8124524547954824
misex3.pre-vpr.blif,/home/ayush/abc/blif/misex3.pre-vpr.blif,2,0,2720.0,2673,13022,39126.0,15655.0,2720.0,2673,26848,35934.0,17089.0,0.0,0,-13826,0.4850268176400477,3192.0,1.0888295207881116,-1434.0,0.9160863713499913
misex3.pre-vpr.blif,/home/ayush/abc/blif/misex3.pre-vpr.blif,3,0,2720.0,2673,9536,32208.0,12450.0,2720.0,2673,26848,35934.0,17089.0,0.0,0,-17312,0.35518474374255066,-3726.0,0.8963099014860578,-4639.0,0.7285388261454737
misex3.wiremap_area.blif,/home/ayush/abc/blif/misex3.wiremap_area.blif,0,0,2586.0,2533,27953,36255.0,17123.0,2586.0,2533,27953,36255.0,17123.0,,,,,,,,
misex3.wiremap_area.blif,/home/ayush/abc/blif/misex3.wiremap_area.blif,1,0,2586.0,2533,16199,43814.0,16572.0,2586.0,2533,27953,36255.0,17123.0,0.0,0,-11754,0.5795084606303438,7559.0,1.2084953799475935,-551.0,0.9678210593937978
misex3.wiremap_area.blif,/home/ayush/abc/blif/misex3.wiremap_area.blif,2,0,2586.0,2533,12941,43059.0,16685.0,2586.0,2533,27953,36255.0,17123.0,0.0,0,-15012,0.4629556755983258,6804.0,1.1876706661150187,-438.0,0.9744203702622204
misex3.wiremap_area.blif,/home/ayush/abc/blif/misex3.wiremap_area.blif,3,0,2586.0,2533,9193,42981.0,16543.0,2586.0,2533,27953,36255.0,17123.0,0.0,0,-18760,0.3288734661753658,6726.0,1.185519238725693,-580.0,0.9661274309408399
misex3.wiremap_depth.blif,/home/ayush/abc/blif/misex3.wiremap_depth.blif,0,0,2720.0,2673,26848,34271.0,16614.0,2720.0,2673,26848,34271.0,16614.0,,,,,,,,
misex3.wiremap_depth.blif,/home/ayush/abc/blif/misex3.wiremap_depth.blif,1,0,2720.0,2673,16102,40632.0,16884.0,2720.0,2673,26848,34271.0,16614.0,0.0,0,-10746,0.5997467222884386,6361.0,1.1856088237868752,270.0,1.0162513542795233
misex3.wiremap_depth.blif,/home/ayush/abc/blif/misex3.wiremap_depth.blif,2,0,2720.0,2673,13022,31705.0,12104.0,2720.0,2673,26848,34271.0,16614.0,0.0,0,-13826,0.4850268176400477,-2566.0,0.9251261999941641,-4510.0,0.7285421933309257
misex3.wiremap_depth.blif,/home/ayush/abc/blif/misex3.wiremap_depth.blif,3,0,2720.0,2673,9536,33809.0,13355.0,2720.0,2673,26848,34271.0,16614.0,0.0,0,-17312,0.35518474374255066,-462.0,0.9865192144962213,-3259.0,0.8038401348260503
misex3c.blif,/home/ayush/abc/blif/misex3c.blif,0,0,1363.0,1345,9734,13018.0,6628.0,1363.0,1345,9734,13018.0,6628.0,,,,,,,,
misex3c.blif,/home/ayush/abc/blif/misex3c.blif,1,0,1363.0,1345,6557,13043.0,5730.0,1363.0,1345,9734,13018.0,6628.0,0.0,0,-3177,0.6736182453256626,25.0,1.0019204178829313,-898.0,0.8645141822570911
misex3c.blif,/home/ayush/abc/blif/misex3c.blif,2,0,1363.0,1345,5630,23162.0,10068.0,1363.0,1345,9734,13018.0,6628.0,0.0,0,-4104,0.5783850421204028,10144.0,1.7792287601782149,3440.0,1.5190102595051298
misex3c.blif,/home/ayush/abc/blif/misex3c.blif,3,0,1363.0,1345,4489,14772.0,6216.0,1363.0,1345,9734,13018.0,6628.0,0.0,0,-5245,0.46116704335319497,1754.0,1.1347365186664617,-412.0,0.9378394689197345
mm30a.blif,/home/ayush/abc/blif/mm30a.blif,0,0,1385.0,1257,20028,20706.0,5236.0,1385.0,1257,20028,20706.0,5236.0,,,,,,,,
mm30a.blif,/home/ayush/abc/blif/mm30a.blif,1,0,1385.0,1257,8300,30899.0,5977.0,1385.0,1257,20028,20706.0,5236.0,0.0,0,-11728,0.41441981226283203,10193.0,1.4922727711774364,741.0,1.141520244461421
mm30a.blif,/home/ayush/abc/blif/mm30a.blif,2,0,1385.0,1257,6547,23999.0,4505.0,1385.0,1257,20028,20706.0,5236.0,0.0,0,-13481,0.3268923507090074,3293.0,1.1590360282043852,-731.0,0.8603896103896104
mm30a.blif,/home/ayush/abc/blif/mm30a.blif,3,0,1385.0,1257,4522,21569.0,4114.0,1385.0,1257,20028,20706.0,5236.0,0.0,0,-15506,0.22578390253644898,863.0,1.0416787404617018,-1122.0,0.7857142857142857
mm4a.blif,/home/ayush/abc/blif/mm4a.blif,0,0,232.0,208,2275,2921.0,876.0,232.0,208,2275,2921.0,876.0,,,,,,,,
mm4a.blif,/home/ayush/abc/blif/mm4a.blif,1,0,232.0,208,1219,3849.0,900.0,232.0,208,2275,2921.0,876.0,0.0,0,-1056,0.5358241758241759,928.0,1.3176994180075317,24.0,1.0273972602739727
mm4a.blif,/home/ayush/abc/blif/mm4a.blif,2,0,232.0,208,1005,2830.0,704.0,232.0,208,2275,2921.0,876.0,0.0,0,-1270,0.44175824175824174,-91.0,0.968846285518658,-172.0,0.8036529680365296
mm4a.blif,/home/ayush/abc/blif/mm4a.blif,3,0,232.0,208,737,2686.0,648.0,232.0,208,2275,2921.0,876.0,0.0,0,-1538,0.32395604395604394,-235.0,0.9195480999657651,-228.0,0.7397260273972602
mm9a.blif,/home/ayush/abc/blif/mm9a.blif,0,0,483.0,444,5962,5347.0,1435.0,483.0,444,5962,5347.0,1435.0,,,,,,,,
mm9a.blif,/home/ayush/abc/blif/mm9a.blif,1,0,483.0,444,2788,6867.0,1411.0,483.0,444,5962,5347.0,1435.0,0.0,0,-3174,0.46762831264676286,1520.0,1.2842715541425098,-24.0,0.9832752613240419
mm9a.blif,/home/ayush/abc/blif/mm9a.blif,2,0,483.0,444,2222,10375.0,1883.0,483.0,444,5962,5347.0,1435.0,0.0,0,-3740,0.3726937269372694,5028.0,1.9403403777819337,448.0,1.3121951219512196
mm9a.blif,/home/ayush/abc/blif/mm9a.blif,3,0,483.0,444,1573,8450.0,1753.0,483.0,444,5962,5347.0,1435.0,0.0,0,-4389,0.26383763837638374,3103.0,1.5803254161211895,318.0,1.221602787456446
mm9b.blif,/home/ayush/abc/blif/mm9b.blif,0,0,598.0,549,7545,7846.0,2246.0,598.0,549,7545,7846.0,2246.0,,,,,,,,
mm9b.blif,/home/ayush/abc/blif/mm9b.blif,1,0,598.0,549,3852,8468.0,1860.0,598.0,549,7545,7846.0,2246.0,0.0,0,-3693,0.5105367793240556,622.0,1.0792760642365538,-386.0,0.8281389136242209
mm9b.blif,/home/ayush/abc/blif/mm9b.blif,2,0,598.0,549,3053,9702.0,2109.0,598.0,549,7545,7846.0,2246.0,0.0,0,-4492,0.4046388336646786,1856.0,1.236553657914861,-137.0,0.9390026714158504
mm9b.blif,/home/ayush/abc/blif/mm9b.blif,3,0,598.0,549,2156,9446.0,2077.0,598.0,549,7545,7846.0,2246.0,0.0,0,-5389,0.28575215374420143,1600.0,1.2039255671679836,-169.0,0.9247551202137133
mult16a.blif,/home/ayush/abc/blif/mult16a.blif,0,0,455.0,419,3699,5031.0,1821.0,455.0,419,3699,5031.0,1821.0,,,,,,,,
mult16a.blif,/home/ayush/abc/blif/mult16a.blif,1,0,455.0,419,2525,5319.0,1800.0,455.0,419,3699,5031.0,1821.0,0.0,0,-1174,0.6826169234928359,288.0,1.0572450805008944,-21.0,0.9884678747940692
mult16a.blif,/home/ayush/abc/blif/mult16a.blif,2,0,455.0,419,2051,4388.0,1446.0,455.0,419,3699,5031.0,1821.0,0.0,0,-1648,0.5544741822114085,-643.0,0.872192407076128,-375.0,0.7940691927512356
mult16a.blif,/home/ayush/abc/blif/mult16a.blif,3,0,455.0,419,1459,5306.0,1764.0,455.0,419,3699,5031.0,1821.0,0.0,0,-2240,0.3944309272776426,275.0,1.0546611011727292,-57.0,0.9686985172981878
mult16b.blif,/home/ayush/abc/blif/mult16b.blif,0,0,182.0,181,766,998.0,576.0,182.0,181,766,998.0,576.0,,,,,,,,
mult16b.blif,/home/ayush/abc/blif/mult16b.blif,1,0,182.0,181,616,957.0,509.0,182.0,181,766,998.0,576.0,0.0,0,-150,0.804177545691906,-41.0,0.9589178356713427,-67.0,0.8836805555555556
mult16b.blif,/home/ayush/abc/blif/mult16b.blif,2,0,182.0,181,586,929.0,482.0,182.0,181,766,998.0,576.0,0.0,0,-180,0.7650130548302873,-69.0,0.9308617234468938,-94.0,0.8368055555555556
mult16b.blif,/home/ayush/abc/blif/mult16b.blif,3,0,182.0,181,496,999.0,496.0,182.0,181,766,998.0,576.0,0.0,0,-270,0.6475195822454308,1.0,1.001002004008016,-80.0,0.8611111111111112
mult32a.blif,/home/ayush/abc/blif/mult32a.blif,0,0,976.0,894,8266,10536.0,4284.0,976.0,894,8266,10536.0,4284.0,,,,,,,,
mult32a.blif,/home/ayush/abc/blif/mult32a.blif,1,0,976.0,894,5524,11883.0,4046.0,976.0,894,8266,10536.0,4284.0,0.0,0,-2742,0.6682796999758045,1347.0,1.1278473804100229,-238.0,0.9444444444444444
mult32a.blif,/home/ayush/abc/blif/mult32a.blif,2,0,976.0,894,4456,11331.0,3706.0,976.0,894,8266,10536.0,4284.0,0.0,0,-3810,0.539075731913864,795.0,1.0754555808656037,-578.0,0.8650793650793651
mult32a.blif,/home/ayush/abc/blif/mult32a.blif,3,0,976.0,894,3152,11563.0,3684.0,976.0,894,8266,10536.0,4284.0,0.0,0,-5114,0.38132107428018386,1027.0,1.097475322703113,-600.0,0.8599439775910365
mult8_ram8.blif,/home/ayush/abc/blif/mult8_ram8.blif,0,0,,,,,,,,,,,,,,,,,,
mult8_ram8.blif,/home/ayush/abc/blif/mult8_ram8.blif,1,0,,,,,,,,,,,,,,,,,,
mult8_ram8.blif,/home/ayush/abc/blif/mult8_ram8.blif,2,0,,,,,,,,,,,,,,,,,,
mult8_ram8.blif,/home/ayush/abc/blif/mult8_ram8.blif,3,0,,,,,,,,,,,,,,,,,,
mult_2x2.blif,/home/ayush/abc/blif/mult_2x2.blif,0,0,14.0,13,33,173.0,46.0,14.0,13,33,173.0,46.0,,,,,,,,
mult_2x2.blif,/home/ayush/abc/blif/mult_2x2.blif,1,0,14.0,13,32,215.0,53.0,14.0,13,33,173.0,46.0,0.0,0,-1,0.9696969696969697,42.0,1.2427745664739884,7.0,1.1521739130434783
mult_2x2.blif,/home/ayush/abc/blif/mult_2x2.blif,2,0,14.0,13,30,229.0,52.0,14.0,13,33,173.0,46.0,0.0,0,-3,0.9090909090909091,56.0,1.323699421965318,6.0,1.1304347826086956
mult_2x2.blif,/home/ayush/abc/blif/mult_2x2.blif,3,0,14.0,13,28,231.0,56.0,14.0,13,33,173.0,46.0,0.0,0,-5,0.8484848484848485,58.0,1.3352601156069364,10.0,1.2173913043478262
mult_3x3.blif,/home/ayush/abc/blif/mult_3x3.blif,0,0,74.0,69,357,758.0,314.0,74.0,69,357,758.0,314.0,,,,,,,,
mult_3x3.blif,/home/ayush/abc/blif/mult_3x3.blif,1,0,74.0,69,291,759.0,295.0,74.0,69,357,758.0,314.0,0.0,0,-66,0.8151260504201681,1.0,1.0013192612137203,-19.0,0.9394904458598726
mult_3x3.blif,/home/ayush/abc/blif/mult_3x3.blif,2,0,74.0,69,252,645.0,237.0,74.0,69,357,758.0,314.0,0.0,0,-105,0.7058823529411765,-113.0,0.8509234828496042,-77.0,0.7547770700636943
mult_3x3.blif,/home/ayush/abc/blif/mult_3x3.blif,3,0,74.0,69,196,739.0,258.0,74.0,69,357,758.0,314.0,0.0,0,-161,0.5490196078431373,-19.0,0.974934036939314,-56.0,0.821656050955414
mult_3x4.blif,/home/ayush/abc/blif/mult_3x4.blif,0,0,135.0,127,1112,1434.0,453.0,135.0,127,1112,1434.0,453.0,,,,,,,,
mult_3x4.blif,/home/ayush/abc/blif/mult_3x4.blif,1,0,135.0,127,612,1614.0,446.0,135.0,127,1112,1434.0,453.0,0.0,0,-500,0.5503597122302158,180.0,1.1255230125523012,-7.0,0.9845474613686535
mult_3x4.blif,/home/ayush/abc/blif/mult_3x4.blif,2,0,135.0,127,511,1572.0,445.0,135.0,127,1112,1434.0,453.0,0.0,0,-601,0.4595323741007194,138.0,1.096234309623431,-8.0,0.9823399558498896
mult_3x4.blif,/home/ayush/abc/blif/mult_3x4.blif,3,0,135.0,127,387,1765.0,484.0,135.0,127,1112,1434.0,453.0,0.0,0,-725,0.34802158273381295,331.0,1.2308228730822872,31.0,1.0684326710816776
mult_4x4.blif,/home/ayush/abc/blif/mult_4x4.blif,0,0,216.0,199,2368,3588.0,989.0,216.0,199,2368,3588.0,989.0,,,,,,,,
mult_4x4.blif,/home/ayush/abc/blif/mult_4x4.blif,1,0,216.0,199,1200,3255.0,703.0,216.0,199,2368,3588.0,989.0,0.0,0,-1168,0.5067567567567568,-333.0,0.907190635451505,-286.0,0.7108190091001011
mult_4x4.blif,/home/ayush/abc/blif/mult_4x4.blif,2,0,216.0,199,961,3106.0,718.0,216.0,199,2368,3588.0,989.0,0.0,0,-1407,0.4058277027027027,-482.0,0.8656633221850614,-271.0,0.7259858442871587
mult_4x4.blif,/home/ayush/abc/blif/mult_4x4.blif,3,0,216.0,199,697,3764.0,827.0,216.0,199,2368,3588.0,989.0,0.0,0,-1671,0.29434121621621623,176.0,1.0490523968784837,-162.0,0.8361981799797775
mult_5x5.blif,/home/ayush/abc/blif/mult_5x5.blif,0,0,356.0,324,4821,5412.0,1283.0,356.0,324,4821,5412.0,1283.0,,,,,,,,
mult_5x5.blif,/home/ayush/abc/blif/mult_5x5.blif,1,0,356.0,324,2120,5985.0,1091.0,356.0,324,4821,5412.0,1283.0,0.0,0,-2701,0.4397427919518772,573.0,1.1058758314855877,-192.0,0.8503507404520655
mult_5x5.blif,/home/ayush/abc/blif/mult_5x5.blif,2,0,356.0,324,1672,7537.0,1417.0,356.0,324,4821,5412.0,1283.0,0.0,0,-3149,0.3468160132752541,2125.0,1.3926459719142645,134.0,1.1044427123928293
mult_5x5.blif,/home/ayush/abc/blif/mult_5x5.blif,3,0,356.0,324,1191,7716.0,1409.0,356.0,324,4821,5412.0,1283.0,0.0,0,-3630,0.24704418170504044,2304.0,1.4257206208425721,126.0,1.098207326578332
mult_5x6.blif,/home/ayush/abc/blif/mult_5x6.blif,0,0,660.0,610,11400,13509.0,3068.0,660.0,610,11400,13509.0,3068.0,,,,,,,,
mult_5x6.blif,/home/ayush/abc/blif/mult_5x6.blif,1,0,660.0,610,4503,15570.0,2587.0,660.0,610,11400,13509.0,3068.0,0.0,0,-6897,0.395,2061.0,1.1525649566955363,-481.0,0.8432203389830508
mult_5x6.blif,/home/ayush/abc/blif/mult_5x6.blif,2,0,660.0,610,3529,18105.0,3047.0,660.0,610,11400,13509.0,3068.0,0.0,0,-7871,0.3095614035087719,4596.0,1.3402176326893183,-21.0,0.9931551499348109
mult_5x6.blif,/home/ayush/abc/blif/mult_5x6.blif,3,0,660.0,610,2498,14171.0,2326.0,660.0,610,11400,13509.0,3068.0,0.0,0,-8902,0.21912280701754386,662.0,1.0490043674587313,-742.0,0.758148631029987
multiclock.blif,/home/ayush/abc/blif/multiclock.blif,0,0,6.0,1,1,244.0,23.0,6.0,1,1,244.0,23.0,,,,,,,,
multiclock.blif,/home/ayush/abc/blif/multiclock.blif,1,0,6.0,1,1,276.0,27.0,6.0,1,1,244.0,23.0,0.0,0,0,1.0,32.0,1.1311475409836065,4.0,1.173913043478261
multiclock.blif,/home/ayush/abc/blif/multiclock.blif,2,0,6.0,1,1,158.0,14.0,6.0,1,1,244.0,23.0,0.0,0,0,1.0,-86.0,0.6475409836065574,-9.0,0.6086956521739131
multiclock.blif,/home/ayush/abc/blif/multiclock.blif,3,0,6.0,1,1,194.0,11.0,6.0,1,1,244.0,23.0,0.0,0,0,1.0,-50.0,0.7950819672131147,-12.0,0.4782608695652174
multiclock_buf.blif,/home/ayush/abc/blif/multiclock_buf.blif,0,0,,,,,,,,,,,,,,,,,,
multiclock_buf.blif,/home/ayush/abc/blif/multiclock_buf.blif,1,0,,,,,,,,,,,,,,,,,,
multiclock_buf.blif,/home/ayush/abc/blif/multiclock_buf.blif,2,0,,,,,,,,,,,,,,,,,,
multiclock_buf.blif,/home/ayush/abc/blif/multiclock_buf.blif,3,0,,,,,,,,,,,,,,,,,,
multiconnected_lut.blif,/home/ayush/abc/blif/multiconnected_lut.blif,0,0,4.0,4,17,154.0,34.0,4.0,4,17,154.0,34.0,,,,,,,,
multiconnected_lut.blif,/home/ayush/abc/blif/multiconnected_lut.blif,1,0,4.0,4,17,177.0,36.0,4.0,4,17,154.0,34.0,0.0,0,0,1.0,23.0,1.1493506493506493,2.0,1.0588235294117647
multiconnected_lut.blif,/home/ayush/abc/blif/multiconnected_lut.blif,2,0,4.0,4,17,200.0,41.0,4.0,4,17,154.0,34.0,0.0,0,0,1.0,46.0,1.2987012987012987,7.0,1.2058823529411764
multiconnected_lut.blif,/home/ayush/abc/blif/multiconnected_lut.blif,3,0,4.0,4,16,216.0,44.0,4.0,4,17,154.0,34.0,0.0,0,-1,0.9411764705882353,62.0,1.4025974025974026,10.0,1.2941176470588236
multiconnected_lut2.blif,/home/ayush/abc/blif/multiconnected_lut2.blif,0,0,8.0,7,31,165.0,36.0,8.0,7,31,165.0,36.0,,,,,,,,
multiconnected_lut2.blif,/home/ayush/abc/blif/multiconnected_lut2.blif,1,0,8.0,7,31,189.0,38.0,8.0,7,31,165.0,36.0,0.0,0,0,1.0,24.0,1.1454545454545455,2.0,1.0555555555555556
multiconnected_lut2.blif,/home/ayush/abc/blif/multiconnected_lut2.blif,2,0,8.0,7,26,209.0,43.0,8.0,7,31,165.0,36.0,0.0,0,-5,0.8387096774193549,44.0,1.2666666666666666,7.0,1.1944444444444444
multiconnected_lut2.blif,/home/ayush/abc/blif/multiconnected_lut2.blif,3,0,8.0,7,20,249.0,47.0,8.0,7,31,165.0,36.0,0.0,0,-11,0.6451612903225806,84.0,1.509090909090909,11.0,1.3055555555555556
multiple_noc_routers.blif,/home/ayush/abc/blif/multiple_noc_routers.blif,0,0,,,,,,,,,,,,,,,,,,
multiple_noc_routers.blif,/home/ayush/abc/blif/multiple_noc_routers.blif,1,0,,,,,,,,,,,,,,,,,,
multiple_noc_routers.blif,/home/ayush/abc/blif/multiple_noc_routers.blif,2,0,,,,,,,,,,,,,,,,,,
multiple_noc_routers.blif,/home/ayush/abc/blif/multiple_noc_routers.blif,3,0,,,,,,,,,,,,,,,,,,
murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/murax_stratix10_arch_timing.blif,0,0,,,,,,,,,,,,,,,,,,
murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/murax_stratix10_arch_timing.blif,1,0,,,,,,,,,,,,,,,,,,
murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/murax_stratix10_arch_timing.blif,2,0,,,,,,,,,,,,,,,,,,
murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/murax_stratix10_arch_timing.blif,3,0,,,,,,,,,,,,,,,,,,
mux.blif,/home/ayush/abc/blif/mux.blif,0,0,81.0,78,425,876.0,445.0,81.0,78,425,876.0,445.0,,,,,,,,
mux.blif,/home/ayush/abc/blif/mux.blif,1,0,81.0,78,316,947.0,433.0,81.0,78,425,876.0,445.0,0.0,0,-109,0.7435294117647059,71.0,1.0810502283105023,-12.0,0.9730337078651685
mux.blif,/home/ayush/abc/blif/mux.blif,2,0,81.0,78,268,912.0,422.0,81.0,78,425,876.0,445.0,0.0,0,-157,0.6305882352941177,36.0,1.0410958904109588,-23.0,0.9483146067415731
mux.blif,/home/ayush/abc/blif/mux.blif,3,0,81.0,78,212,726.0,322.0,81.0,78,425,876.0,445.0,0.0,0,-213,0.4988235294117647,-150.0,0.8287671232876712,-123.0,0.7235955056179775
my-adder.blif,/home/ayush/abc/blif/my-adder.blif,0,0,272.0,241,2182,2289.0,890.0,272.0,241,2182,2289.0,890.0,,,,,,,,
my-adder.blif,/home/ayush/abc/blif/my-adder.blif,1,0,272.0,241,1341,2581.0,847.0,272.0,241,2182,2289.0,890.0,0.0,0,-841,0.6145737855178736,292.0,1.127566622979467,-43.0,0.9516853932584269
my-adder.blif,/home/ayush/abc/blif/my-adder.blif,2,0,272.0,241,1093,3612.0,1040.0,272.0,241,2182,2289.0,890.0,0.0,0,-1089,0.500916590284143,1323.0,1.5779816513761469,150.0,1.1685393258426966
my-adder.blif,/home/ayush/abc/blif/my-adder.blif,3,0,272.0,241,824,3218.0,1032.0,272.0,241,2182,2289.0,890.0,0.0,0,-1358,0.37763519706691107,929.0,1.4058540847531673,142.0,1.1595505617977528
ndff.blif,/home/ayush/abc/blif/ndff.blif,0,0,,,,,,,,,,,,,,,,,,
ndff.blif,/home/ayush/abc/blif/ndff.blif,1,0,,,,,,,,,,,,,,,,,,
ndff.blif,/home/ayush/abc/blif/ndff.blif,2,0,,,,,,,,,,,,,,,,,,
ndff.blif,/home/ayush/abc/blif/ndff.blif,3,0,,,,,,,,,,,,,,,,,,
neuron_stratixiv_arch_timing.blif,/home/ayush/abc/blif/neuron_stratixiv_arch_timing.blif,0,0,,,,,,,,,,,,,,,,,,
neuron_stratixiv_arch_timing.blif,/home/ayush/abc/blif/neuron_stratixiv_arch_timing.blif,1,0,,,,,,,,,,,,,,,,,,
neuron_stratixiv_arch_timing.blif,/home/ayush/abc/blif/neuron_stratixiv_arch_timing.blif,2,0,,,,,,,,,,,,,,,,,,
neuron_stratixiv_arch_timing.blif,/home/ayush/abc/blif/neuron_stratixiv_arch_timing.blif,3,0,,,,,,,,,,,,,,,,,,
o64.blif,/home/ayush/abc/blif/o64.blif,0,0,129.0,129,758,1409.0,813.0,129.0,129,758,1409.0,813.0,,,,,,,,
o64.blif,/home/ayush/abc/blif/o64.blif,1,0,129.0,129,457,1116.0,573.0,129.0,129,758,1409.0,813.0,0.0,0,-301,0.6029023746701847,-293.0,0.7920511000709723,-240.0,0.7047970479704797
o64.blif,/home/ayush/abc/blif/o64.blif,2,0,129.0,129,389,1145.0,536.0,129.0,129,758,1409.0,813.0,0.0,0,-369,0.5131926121372031,-264.0,0.8126330731014905,-277.0,0.6592865928659286
o64.blif,/home/ayush/abc/blif/o64.blif,3,0,129.0,129,321,1300.0,647.0,129.0,129,758,1409.0,813.0,0.0,0,-437,0.4234828496042216,-109.0,0.9226401703335699,-166.0,0.7958179581795818
opus.blif,/home/ayush/abc/blif/opus.blif,0,0,132.0,122,701,1003.0,451.0,132.0,122,701,1003.0,451.0,,,,,,,,
opus.blif,/home/ayush/abc/blif/opus.blif,1,0,132.0,122,550,1003.0,396.0,132.0,122,701,1003.0,451.0,0.0,0,-151,0.7845934379457917,0.0,1.0,-55.0,0.8780487804878049
opus.blif,/home/ayush/abc/blif/opus.blif,2,0,132.0,122,466,1049.0,404.0,132.0,122,701,1003.0,451.0,0.0,0,-235,0.6647646219686163,46.0,1.0458624127617149,-47.0,0.8957871396895787
